Question,Options,Predicted Answer,Correct Answer,Confidence Level,Explanation
"So sad for those who have lost loved ones, in the Air France catastrophe. Keep them  in your prayers!! How does a plane just vanish???","A. Positive
B. Negative",B,B,90,"The sentence expresses sympathy for those who have lost loved ones in the Air France catastrophe, which implies a negative sentiment The phrases ""So sad"" and ""catastrophe"" and the sadness about the plane vanishing clearly show this The sentiment behind this sentence has a negative connotation because it communicates the unfortunate incident and the sorrow for the loss of lives

Answer and Confidence (0-100): B, 90%"
Getting pissy at facebook- keeps giving me image upload errors,"A. Positive
B. Negative",B,B,95,"The sentence expressed frustration or dissatisfaction related to some technical issues on Facebook, specifically about image upload errors Words like ""pissy"" and ""errors"" convey a negative tone Thus, I consider this sentiment as negative

Answer and Confidence (0-100): B, 95%"
work tonight. too cold to be outside,"A. Positive
B. Negative",B,B,95,"The sentiment in the sentence ""work tonight too cold to be outside"" can be broken down into two elements The first part ""work tonight"" is neutral and doesn't add any sentiment to the statement, it's just a statement or a fact Whereas the second part ""too cold to be outside"" seems to have a negative sentiment as there's an implied dissatisfaction with the cold weather 

Answer and Confidence (0-100): B, 95%"
Will go out on Saturday. Plans anyone?,"A. Positive
B. Negative",Neither A nor B,A,90,"The sentence is presented in a very neutral form The user logged in to know if anyone has any plans for going out on Saturday This is neither positive nor negative as it's more of a request or query, without expressing any particular emotion, cheerfulness, or dissatisfaction

Answer and Confidence (0-100): Neither A nor B, 90%"
so frustrated! someone has to drop out or else my plans are ruined,"A. Positive
B. Negative",B,B,100,"The sentence clearly expresses a strong negative emotion of frustration and disappointment The speaker's plans are at risk of not happening, which contributes to the overall negative tone

Answer and Confidence (0-100): B, 100%"
Darn power outage!!  I missed Sam and Anne's show because of the stupid storm! I'm sorry @samANDanne and @anneANDsam,"A. Positive
B. Negative",B,B,95,"The step-by-step analysis of this sentence includes understanding the sentiment expressed towards multiple aspects The speaker expresses negative sentiment towards the power outage and the storm, indicating frustration (possible due to being unable to watch Sam and Anne's show), which is negative However, the mention of Sam and Anne is neutral to slightly positive Since there's an apology to '@samANDanne' and '@anneANDsam', indicating regret, it also hints at a form of negative sentiment (they wish they could've seen the show) The exclamatory in the sentence, usage of words 'darn' and 'stupid', further bolster the negative sentiment 

The sentence does not indicate joy or satisfaction, but frustration and disappointment, which falls under the category of negative sentiment

Answer and Confidence (0-100): B, 95%"
Who killed the electric car? We did.,"A. Positive
B. Negative",B,B,75,"The sentence is not directly expressing a positive or negative sentiment, but analyzing the context suggests that it could be leaning towards a negative sentiment The phrase ""Who killed the electric car?"" suggests that the situation ended unfavorably for the electric car, and the phrase ""We did"" indicates responsibility or guilt, which is typically not associated with positive sentiments 

Answer and Confidence (0-100): B, 75%"
"Michael is gone...strange, wasn't close to him but he was one of our lunch buddies  But I'm happy in what he's doing. Here's to that!","A. Positive
B. Negative",A,B,85,"The sentence starts with the departure of a person named Michael, highlighted by the ellipsis and the adjective 'strange' It adds a slight negative sentiment as departure and strangeness indicate something uncommon or unfortunate However, the speaker specifies that they weren't close to this person, which neutralizes some of the sentiment The next part says, ""he was one of our lunch buddies"", which is a neutral phrase as it doesn't indicate any particular sentiment The sentence then shifts to a positive sentiment with the phrase, ""But I'm happy in what he's doing"", indicating that the speaker is pleased with Michael's current situation The sentence ends with a toast, ""Here's to that!"", to his new endeavors, which is a positive sentiment overall Thus, the overall sentiment of this statement is more positive than negative, considering the overall context

Answer and Confidence (0-100): A, 85%"
"Off to work, boring","A. Positive
B. Negative",B,B,90,"The given sentence ""Off to work, boring"" indicates that the person going to work is not looking forward to it and finds it dull or monotonous The sentiment in this phrase is overall negative as they're expressing a lack of enthusiasm or interest about going to work

Answer and Confidence (0-100): B, 90%"
Woo Hoo! &quot;Schooool's out - for - the summer!&quot;  It feels so good to be a Senior  Lovin' life right about now ;),"A. Positive
B. Negative",A,A,95,"The sentence provided features several elements contributing to a positive sentiment The terms ""Woo Hoo!"", ""feels so good"", ""Lovin"" and the smiling emoticon "";)"" express happiness or excitement The reference to school being out for the summer is usually associated with freedom and relaxation, which are typically viewed positively The author also mentions being a Senior, which might be an exciting milestone, adding more to the positive sentiment

Answer and Confidence (0-100): A, 95%"
